,compoundA,compoundB,success
4379,700,0.17,FALSE
4380,1000,0.22,FALSE
4381,600,0.17,FALSE
4382,1200,0.44,FALSE
4383,700,0.22,FALSE
4384,1000,0.19,FALSE
4385,1300,0.25,FALSE
4386,900,0.6,FALSE
4387,800,0.19,FALSE
4388,600,0.5,FALSE
4389,700,0.19,FALSE
4390,1300,0.36,TRUE
4391,700,0.19,FALSE
4392,900,0.19,FALSE
4393,900,0.75,FALSE
4394,1200,0.39,FALSE
4395,1000,0.23,FALSE
4396,300,0.63,FALSE
4397,900,0.54,FALSE
4398,1000,0.19,FALSE
4399,500,0.61,FALSE
4400,900,0.24,FALSE
4401,900,0.2,FALSE
4402,1000,0.23,FALSE
4403,900,0.57,FALSE
4404,900,0.48,FALSE
4405,1300,0.48,TRUE
4406,1200,0.22,FALSE
4407,700,0.31,FALSE
4408,1300,0.46,FALSE
4409,1200,0.34,FALSE
4410,900,0.2,FALSE
4411,1000,0.2,FALSE
4412,1000,0.37,FALSE
4413,600,0.43,FALSE
4414,1200,0.23,FALSE
4415,1300,0.22,FALSE
4416,700,0.18,FALSE
4417,1100,0.44,FALSE
4418,900,0.26,FALSE
4419,900,0.34,FALSE
4420,1000,0.3,FALSE
4421,1000,0.23,FALSE
4422,900,0.2,FALSE
4423,1000,0.23,FALSE
4424,1000,0.18,FALSE
4425,900,0.32,FALSE
4426,1200,0.21,FALSE
4427,900,0.36,FALSE
4428,1000,0.2,FALSE
4429,900,0.26,FALSE
4430,900,0.37,FALSE
4431,1000,0.23,FALSE
4432,1000,0.23,FALSE
4433,1200,0.23,FALSE
4434,1000,0.19,FALSE
4435,1000,0.21,FALSE
4436,1000,0.68,FALSE
4437,700,0.23,FALSE
4438,900,0.21,FALSE
4439,1000,0.2,FALSE
4440,900,0.63,FALSE
4441,900,0.21,FALSE
4442,900,0.24,FALSE
4443,400,0.37,FALSE
4444,800,0.17,FALSE
4445,1000,0.21,FALSE
4446,900,0.2,FALSE
4447,1100,0.44,FALSE
4448,1000,0.2,FALSE
4449,1000,0.31,FALSE
4450,900,0.46,FALSE
4451,900,0.18,FALSE
4452,100,0.31,FALSE
4453,1000,0.23,FALSE
4454,900,0.25,FALSE
4455,1000,0.26,FALSE
4456,500,0.37,FALSE
4457,1000,0.23,FALSE
4458,400,0.7,FALSE
4459,900,0.3,FALSE
4460,500,0.66,FALSE
4461,900,0.22,FALSE
4462,900,0.25,FALSE
4463,1000,0.21,FALSE
4464,1000,0.22,FALSE
4465,1300,0.46,FALSE
4466,1300,0.23,FALSE
4467,900,0.21,FALSE
4468,700,0.17,FALSE
4469,100,0.42,FALSE
4470,500,0.69,FALSE
4471,1000,0.41,FALSE
4472,1300,0.23,FALSE
4473,1000,0.22,FALSE
4474,1000,0.2,FALSE
4475,900,0.18,FALSE
4476,1000,0.2,FALSE
4477,1000,0.19,FALSE
4478,900,0.37,FALSE
4479,900,0.66,FALSE
4480,1000,0.26,FALSE
4481,800,0.18,FALSE
4482,900,0.47,FALSE
4483,900,0.19,FALSE
4484,1000,0.18,FALSE
4485,1000,0.19,FALSE
4486,900,0.75,FALSE
4487,900,0.2,FALSE
4488,500,0.17,FALSE
4489,900,0.43,FALSE
4490,1100,0.47,FALSE
4491,900,0.29,FALSE
4492,1100,0.33,FALSE
4493,1200,0.25,FALSE
4494,900,0.18,FALSE
4495,900,0.3,FALSE
4496,900,0.81,FALSE
4497,1000,0.18,FALSE
4498,900,0.19,FALSE
4499,1000,0.28,FALSE
4500,1300,0.66,FALSE
4501,1000,0.2,FALSE
4502,700,0.17,FALSE
4503,600,0.17,FALSE
4504,900,0.25,FALSE
4505,700,0.66,FALSE
4506,1300,0.51,FALSE
4507,400,0.56,FALSE
4508,1000,0.19,FALSE
4509,1300,0.49,FALSE
4510,900,0.53,FALSE
4511,1000,0.6,FALSE
4512,1000,0.18,FALSE
4513,900,0.27,FALSE
4514,900,0.45,FALSE
4515,1000,0.23,FALSE
4516,1000,0.23,FALSE
4517,1000,0.33,FALSE
4518,900,0.57,FALSE
4519,900,0.74,FALSE
4520,900,0.42,FALSE
4521,1200,0.46,FALSE
4522,1000,0.6,FALSE
4523,1000,0.37,FALSE
4524,1000,0.21,FALSE
4525,1300,0.34,FALSE
4526,1000,0.19,FALSE
4527,900,0.23,FALSE
4528,700,0.61,FALSE
4529,500,0.29,FALSE
4530,1000,0.38,FALSE
4531,600,0.18,FALSE
4532,900,0.22,FALSE
4533,900,0.31,FALSE
4534,1200,0.22,FALSE
4535,1000,0.2,FALSE
4536,600,0.52,FALSE
4537,900,0.6,FALSE
4538,1000,0.65,FALSE
4539,900,0.41,FALSE
4540,900,0.18,FALSE
4541,1300,0.23,FALSE
4542,1000,0.35,FALSE
4543,900,0.63,FALSE
4544,1100,0.34,TRUE
4545,900,0.3,FALSE
4546,1300,0.37,FALSE
4547,900,0.31,FALSE
4548,1300,0.24,FALSE
4549,900,0.35,FALSE
4550,600,0.18,FALSE
4551,1400,0.58,FALSE
4552,1000,0.45,FALSE
4553,900,0.58,FALSE
4554,800,0.18,FALSE
4555,1300,0.63,FALSE
4556,1000,0.19,FALSE
4557,1300,0.24,FALSE
4558,900,0.4,FALSE
4559,1000,0.26,FALSE
4560,1500,0.71,FALSE
4561,900,0.53,FALSE
4562,1000,0.33,FALSE
4563,1300,0.43,FALSE
4564,1000,0.2,FALSE
4565,1000,0.21,FALSE
4566,1300,0.38,FALSE
4567,900,0.34,FALSE
4568,400,0.76,FALSE
4569,900,0.18,FALSE
4570,1400,0.34,FALSE
4571,1000,0.19,FALSE
4572,900,0.56,FALSE
4573,900,0.22,FALSE
4574,700,0.59,FALSE
4575,1600,0.73,TRUE
4576,900,0.4,FALSE
4577,900,0.69,FALSE
4578,1200,0.34,FALSE
4579,900,0.74,FALSE
4580,600,0.65,FALSE
4581,1100,0.71,FALSE
4582,1100,0.26,FALSE
4583,1000,0.23,FALSE
4584,700,0.18,FALSE
4585,1300,0.27,FALSE
4586,900,0.2,FALSE
4587,1000,0.2,FALSE
4588,1300,0.53,FALSE
4589,900,0.36,FALSE
4590,900,0.7,FALSE
4591,900,0.52,FALSE
4592,700,0.47,FALSE
4593,1300,0.72,FALSE
4594,1000,0.22,FALSE
4595,1400,0.65,FALSE
4596,900,0.57,FALSE
4597,900,0.58,FALSE
4598,700,0.18,FALSE
4599,200,0.71,FALSE
4600,1000,0.36,FALSE
4601,1000,0.29,FALSE
4602,900,0.3,FALSE
4603,1600,0.31,FALSE
4604,900,0.64,FALSE
4605,900,0.32,FALSE
4606,900,0.71,FALSE
4607,900,0.28,FALSE
4608,900,0.45,FALSE
4609,1300,0.23,FALSE
4610,900,0.46,FALSE
4611,900,0.35,TRUE
4612,900,0.31,FALSE
4613,1400,0.39,TRUE
4614,1000,0.19,FALSE
4615,500,0.2,FALSE
4616,1000,0.22,FALSE
4617,600,0.18,FALSE
4618,1000,0.34,FALSE
4619,1000,0.31,FALSE
4620,900,0.38,FALSE
4621,900,0.45,FALSE
4622,900,0.19,FALSE
4623,900,0.18,FALSE
4624,900,0.2,FALSE
4625,900,0.46,FALSE
4626,900,0.38,FALSE
4627,900,0.21,FALSE
4628,1300,0.62,FALSE
4629,1000,0.2,FALSE
4630,1000,0.19,FALSE
4631,1000,0.23,FALSE
4632,1000,0.21,FALSE
4633,900,0.25,FALSE
4634,1000,0.66,FALSE
4635,1000,0.5,FALSE
4636,1000,0.42,FALSE
4637,900,0.6,FALSE
4638,700,0.17,FALSE
4639,1300,0.28,FALSE
4640,1300,0.39,FALSE
4641,900,0.28,FALSE
4642,1100,0.26,FALSE
4643,1500,0.72,FALSE
4644,1000,0.18,FALSE
4645,900,0.72,FALSE
4646,900,0.74,FALSE
4647,1000,0.38,FALSE
4648,900,0.2,FALSE
4649,900,0.31,FALSE
4650,900,0.68,FALSE
4651,900,0.26,FALSE
4652,900,0.18,FALSE
4653,1000,0.6,FALSE
4654,900,0.25,FALSE
4655,600,0.81,FALSE
4656,700,0.19,FALSE
4657,900,0.22,FALSE
4658,500,0.56,FALSE
4659,1000,0.71,FALSE
4660,1300,0.27,FALSE
4661,900,0.49,FALSE
4662,900,0.48,FALSE
4663,900,0.19,FALSE
4664,1000,0.5,FALSE
4665,1000,0.23,FALSE
4666,1000,0.43,FALSE
4667,1000,0.65,FALSE
4668,1000,0.21,FALSE
4669,900,0.55,FALSE
4670,400,0.57,FALSE
4671,1500,0.44,FALSE
4672,1000,0.2,FALSE
4673,1600,0.47,FALSE
4674,900,0.63,FALSE
4675,600,0.55,FALSE
4676,900,0.35,FALSE
4677,1000,0.68,FALSE
4678,1000,0.45,FALSE
4679,900,0.3,FALSE
4680,1000,0.22,FALSE
4681,900,0.42,FALSE
4682,1400,0.61,FALSE
4683,1300,0.23,FALSE
4684,1000,0.26,FALSE
4685,600,0.23,FALSE
4686,700,0.32,FALSE
4687,400,0.58,FALSE
4688,1000,0.22,FALSE
4689,900,0.26,FALSE
4690,900,0.24,FALSE
4691,1000,0.74,TRUE
4692,900,0.55,FALSE
4693,1000,0.21,FALSE
4694,900,0.36,FALSE
4695,1300,0.42,FALSE
4696,1000,0.2,FALSE
4697,900,0.31,FALSE
4698,1000,0.2,FALSE
4699,900,0.22,FALSE
4700,1000,0.24,FALSE
4701,1600,0.41,FALSE
4702,1300,0.23,FALSE
4703,900,0.35,FALSE
4704,900,0.18,FALSE
4705,800,0.24,FALSE
4706,900,0.38,FALSE
4707,800,0.18,FALSE
4708,1300,0.23,FALSE
4709,600,0.47,FALSE
4710,1000,0.2,FALSE
4711,1000,0.34,FALSE
4712,1000,0.18,FALSE
4713,1000,0.21,FALSE
4714,900,0.41,FALSE
4715,1000,0.22,FALSE
4716,900,0.25,FALSE
4717,1300,0.2,FALSE
4718,900,0.19,FALSE
4719,1000,0.24,FALSE
4720,900,0.36,FALSE
4721,1300,0.62,FALSE
4722,1400,0.51,FALSE
4723,900,0.24,FALSE
4724,900,0.47,FALSE
4725,1300,0.53,FALSE
4726,900,0.37,FALSE
4727,900,0.34,FALSE
4728,1200,0.74,TRUE
4729,1100,0.23,FALSE
4730,1300,0.7,FALSE
4731,1000,0.24,FALSE
4732,1000,0.25,FALSE
4733,600,0.34,FALSE
4734,900,0.2,FALSE
4735,400,0.77,FALSE
4736,1000,0.34,FALSE
4737,1000,0.19,FALSE
4738,900,0.36,FALSE
4739,400,0.68,FALSE
4740,800,0.18,FALSE
4741,1000,0.19,FALSE
4742,1000,0.23,FALSE
4743,1400,0.31,FALSE
4744,1000,0.47,FALSE
4745,900,0.18,FALSE
4746,1200,0.26,FALSE
4747,700,0.19,FALSE
4748,1300,0.23,FALSE
4749,900,0.34,FALSE
4750,600,0.37,FALSE
4751,900,0.3,FALSE
4752,900,0.2,FALSE
4753,900,0.61,TRUE
4754,900,0.22,FALSE
4755,900,0.18,FALSE
4756,600,0.29,FALSE
4757,1300,0.25,FALSE
4758,1000,0.2,FALSE
4759,600,0.22,FALSE
4760,1300,0.22,FALSE
4761,900,0.57,FALSE
4762,1000,0.19,FALSE
4763,1300,0.37,FALSE
4764,900,0.22,FALSE
4765,1000,0.28,FALSE
4766,900,0.37,FALSE
4767,1300,0.23,FALSE
4768,900,0.24,FALSE
4769,1000,0.3,FALSE
4770,900,0.2,FALSE
4771,900,0.63,FALSE
4772,900,0.2,FALSE
4773,700,0.19,FALSE
4774,1100,0.21,FALSE
4775,900,0.19,FALSE
4776,1000,0.45,FALSE
4777,900,0.18,FALSE
4778,1000,0.2,FALSE
4779,900,0.19,FALSE
4780,1000,0.2,FALSE
4781,600,0.17,FALSE
4782,900,0.23,FALSE
4783,1000,0.2,FALSE
4784,1300,0.24,FALSE
4785,800,0.81,FALSE
4786,1300,0.23,FALSE
4787,700,0.63,FALSE
4788,900,0.25,FALSE
4789,1200,0.64,FALSE
4790,1000,0.31,FALSE
4791,1300,0.21,FALSE
4792,1000,0.42,FALSE
4793,1000,0.24,FALSE
4794,1300,0.23,FALSE
4795,900,0.2,FALSE
4796,900,0.4,FALSE
4797,600,0.34,FALSE
4798,1000,0.21,FALSE
4799,1000,0.42,FALSE
4800,900,0.21,FALSE
4801,1300,0.25,FALSE
4802,900,0.5,FALSE
4803,1600,0.45,FALSE
4804,900,0.41,FALSE
4805,1000,0.22,FALSE
4806,1000,0.25,FALSE
4807,1000,0.3,FALSE
4808,1300,0.39,FALSE
4809,1100,0.22,FALSE
4810,1400,0.26,FALSE
4811,900,0.19,FALSE
4812,900,0.45,FALSE
4813,900,0.51,FALSE
4814,1000,0.27,FALSE
4815,1000,0.36,TRUE
4816,1300,0.23,FALSE
4817,900,0.46,FALSE
4818,1300,0.48,FALSE
4819,1300,0.42,FALSE
4820,900,0.2,FALSE
4821,700,0.18,FALSE
4822,900,0.44,FALSE
4823,900,0.2,FALSE
4824,1300,0.24,FALSE
4825,900,0.2,FALSE
4826,1300,0.42,FALSE
4827,900,0.5,FALSE
4828,1000,0.28,FALSE
4829,1000,0.21,FALSE
4830,700,0.33,FALSE
4831,1300,0.22,FALSE
4832,1000,0.24,FALSE
4833,1000,0.48,FALSE
4834,1000,0.19,FALSE
4835,1000,0.21,FALSE
4836,400,0.63,FALSE
4837,400,0.4,FALSE
4838,1300,0.22,FALSE
4839,1500,0.52,FALSE
4840,1300,0.4,FALSE
4841,900,0.48,FALSE
4842,1400,0.28,FALSE
4843,1300,0.59,FALSE
4844,900,0.29,FALSE
4845,1000,0.32,FALSE
4846,900,0.29,FALSE
4847,900,0.59,FALSE
4848,1000,0.33,FALSE
4849,900,0.23,FALSE
4850,900,0.6,FALSE
4851,1400,0.7,FALSE
4852,1000,0.53,FALSE
4853,1300,0.56,FALSE
4854,900,0.19,FALSE
4855,1000,0.2,FALSE
4856,1200,0.43,FALSE
4857,1300,0.24,FALSE
4858,900,0.18,FALSE
4859,1100,0.4,FALSE
4860,900,0.23,FALSE
4861,1000,0.34,FALSE
4862,1000,0.23,FALSE
4863,1000,0.49,FALSE
4864,900,0.28,FALSE
4865,1300,0.21,FALSE
4866,1200,0.27,FALSE
4867,1400,0.36,FALSE
4868,900,0.26,FALSE
4869,1300,0.46,TRUE
4870,900,0.19,FALSE
4871,100,0.24,FALSE
4872,1400,0.3,FALSE
4873,1000,0.19,FALSE
4874,1000,0.53,FALSE
4875,900,0.3,FALSE
4876,900,0.43,FALSE
4877,1000,0.4,FALSE
4878,1000,0.2,FALSE
4879,900,0.29,FALSE
4880,700,0.31,FALSE
4881,900,0.43,FALSE
4882,1000,0.27,FALSE
4883,900,0.34,FALSE
4884,1000,0.21,FALSE
4885,900,0.73,FALSE
4886,1000,0.31,FALSE
4887,1400,0.41,FALSE
4888,900,0.44,FALSE
4889,1300,0.27,FALSE
4890,1000,0.2,FALSE
4891,1000,0.38,FALSE
4892,900,0.5,FALSE
4893,900,0.69,FALSE
4894,1000,0.32,FALSE
4895,900,0.37,FALSE
4896,1000,0.2,FALSE
4897,900,0.58,FALSE
4898,900,0.24,FALSE
4899,900,0.34,FALSE
4900,1000,0.3,FALSE
4901,1300,0.31,FALSE
4902,900,0.35,FALSE
4903,1000,0.18,FALSE
4904,900,0.18,FALSE
4905,900,0.23,FALSE
4906,900,0.5,FALSE
4907,1000,0.2,FALSE
4908,900,0.54,FALSE
4909,1000,0.21,FALSE
4910,900,0.23,FALSE
4911,700,0.46,FALSE
4912,1000,0.49,FALSE
4913,900,0.18,FALSE
4914,1000,0.68,FALSE
4915,900,0.29,FALSE
4916,900,0.18,FALSE
4917,1000,0.23,FALSE
4918,1000,0.43,FALSE
4919,600,0.51,FALSE
4920,1300,0.23,FALSE
4921,1300,0.6,FALSE
4922,900,0.23,FALSE
4923,1100,0.38,FALSE
4924,900,0.28,FALSE
4925,500,0.28,FALSE
4926,1000,0.23,FALSE
4927,1000,0.21,FALSE
4928,1300,0.24,FALSE
4929,1000,0.41,FALSE
4930,1300,0.3,FALSE
4931,1300,0.27,FALSE
4932,900,0.3,FALSE
4933,500,0.66,FALSE
4934,1400,0.46,FALSE
4935,1000,0.31,FALSE
4936,900,0.19,FALSE
4937,1000,0.33,FALSE
4938,900,0.35,FALSE
4939,1000,0.24,FALSE
4940,900,0.33,FALSE
4941,1000,0.51,FALSE
4942,900,0.19,FALSE
4943,900,0.32,FALSE
4944,1300,0.27,FALSE
4945,900,0.19,FALSE
4946,900,0.37,FALSE
4947,1300,0.41,FALSE
4948,1000,0.21,FALSE
4949,600,0.21,FALSE
4950,900,0.44,FALSE
4951,700,0.51,FALSE
4952,1200,0.25,FALSE
4953,900,0.56,FALSE
4954,900,0.35,FALSE
4955,700,0.24,FALSE
4956,1300,0.24,FALSE
4957,900,0.19,FALSE
4958,500,0.3,FALSE
4959,700,0.48,FALSE
4960,900,0.21,FALSE
4961,1300,0.38,FALSE
4962,1300,0.25,FALSE
4963,900,0.69,FALSE
4964,800,0.62,FALSE
4965,1300,0.24,FALSE
4966,900,0.2,FALSE
4967,300,0.23,FALSE
4968,900,0.45,FALSE
4969,1000,0.47,TRUE
4970,600,0.18,FALSE
4971,900,0.2,FALSE
4972,1100,0.75,FALSE
4973,900,0.21,FALSE
4974,1000,0.19,FALSE
4975,900,0.45,FALSE
4976,900,0.24,FALSE
4977,1000,0.3,FALSE
4978,1000,0.21,FALSE
4979,200,0.57,FALSE
4980,1000,0.2,FALSE
4981,900,0.57,FALSE
4982,1300,0.37,FALSE
4983,1000,0.21,FALSE
4984,1000,0.21,FALSE
4985,1300,0.71,FALSE
4986,900,0.23,FALSE
4987,900,0.27,FALSE
4988,1300,0.39,TRUE
4989,900,0.36,FALSE
4990,1000,0.18,FALSE
4991,900,0.19,FALSE
4992,1000,0.21,FALSE
4993,1000,0.25,FALSE
4994,1100,0.22,FALSE
4995,1000,0.22,FALSE
4996,900,0.29,FALSE
4997,900,0.21,FALSE
4998,900,0.34,FALSE
4999,900,0.46,FALSE
5000,1300,0.33,FALSE
5001,1600,0.28,FALSE
5002,700,0.18,FALSE
5003,1000,0.53,FALSE
5004,1000,0.18,FALSE
5005,900,0.4,FALSE
5006,900,0.41,FALSE
5007,900,0.26,FALSE
5008,900,0.19,FALSE
5009,900,0.21,FALSE
5010,900,0.22,FALSE
5011,900,0.24,FALSE
5012,900,0.24,FALSE
5013,1300,0.25,FALSE
5014,900,0.41,FALSE
5015,900,0.31,FALSE
5016,400,0.34,FALSE
5017,1000,0.2,FALSE
5018,900,0.29,FALSE
5019,700,0.18,FALSE
5020,1100,0.22,FALSE
5021,1000,0.22,FALSE
5022,600,0.52,FALSE
5023,1000,0.22,FALSE
5024,1000,0.2,FALSE
5025,900,0.19,FALSE
5026,900,0.6,FALSE
5027,1000,0.19,FALSE
5028,900,0.21,FALSE
5029,1100,0.21,FALSE
5030,900,0.43,FALSE
5031,1300,0.39,FALSE
5032,1000,0.43,FALSE
5033,1000,0.24,FALSE
5034,900,0.24,FALSE
5035,700,0.18,FALSE
5036,600,0.34,FALSE
5037,1000,0.4,FALSE
5038,900,0.45,FALSE
5039,1300,0.35,FALSE
5040,1400,0.31,FALSE
5041,1300,0.23,FALSE
5042,1000,0.34,FALSE
5043,1000,0.21,FALSE
5044,1100,0.23,FALSE
5045,900,0.26,FALSE
5046,1000,0.23,FALSE
5047,900,0.18,FALSE
5048,1000,0.23,FALSE
5049,1000,0.28,FALSE
5050,900,0.36,FALSE
5051,600,0.59,FALSE
5052,1000,0.21,FALSE
5053,1000,0.21,FALSE
5054,700,0.48,TRUE
5055,900,0.69,FALSE
5056,1300,0.27,FALSE
5057,1000,0.21,FALSE
5058,1100,0.37,FALSE
5059,1000,0.26,FALSE
5060,900,0.52,FALSE
5061,900,0.41,FALSE
5062,900,0.24,FALSE
5063,1000,0.56,FALSE
5064,700,0.17,FALSE
5065,900,0.21,FALSE
5066,1000,0.2,FALSE
5067,1000,0.21,FALSE
5068,1000,0.19,FALSE
5069,1600,0.55,FALSE
5070,900,0.46,TRUE
5071,1000,0.21,FALSE
5072,900,0.21,FALSE
5073,1600,0.51,FALSE
5074,900,0.39,FALSE
5075,900,0.24,FALSE
5076,900,0.57,FALSE
5077,1000,0.21,FALSE
5078,1100,0.46,FALSE
5079,1000,0.19,FALSE
5080,900,0.25,FALSE
5081,900,0.19,FALSE
5082,1000,0.27,FALSE
5083,400,0.41,FALSE
5084,800,0.18,FALSE
5085,900,0.24,FALSE
5086,900,0.2,FALSE
5087,700,0.17,FALSE
5088,1000,0.24,FALSE
5089,900,0.42,FALSE
5090,1400,0.39,TRUE
5091,900,0.32,FALSE
5092,700,0.61,FALSE
5093,1000,0.49,FALSE
5094,1000,0.21,FALSE
5095,900,0.7,FALSE
5096,600,0.22,FALSE
5097,1000,0.51,TRUE
5098,600,0.77,FALSE
5099,900,0.29,FALSE
5100,1300,0.25,FALSE
5101,900,0.31,FALSE
5102,900,0.2,FALSE
5103,1300,0.62,FALSE
5104,1000,0.21,FALSE
5105,1000,0.23,FALSE
5106,900,0.4,FALSE
5107,900,0.21,FALSE
5108,1300,0.23,FALSE
5109,1000,0.68,FALSE
5110,900,0.43,FALSE
5111,1400,0.39,TRUE
5112,900,0.18,FALSE
5113,900,0.57,TRUE
5114,1000,0.27,FALSE
5115,900,0.32,FALSE
5116,1100,0.55,FALSE
5117,1000,0.37,FALSE
5118,900,0.8,FALSE
5119,1000,0.22,FALSE
5120,1000,0.22,FALSE
5121,1300,0.33,FALSE
5122,1300,0.81,FALSE
5123,700,0.17,FALSE
5124,400,0.46,FALSE
5125,1400,0.54,FALSE
5126,1000,0.2,FALSE
5127,1000,0.61,FALSE
5128,900,0.51,FALSE
5129,900,0.24,FALSE
5130,1200,0.26,FALSE
5131,900,0.18,FALSE
5132,900,0.44,FALSE
5133,700,0.23,FALSE
5134,200,0.62,FALSE
5135,900,0.63,FALSE
5136,1000,0.26,FALSE
5137,900,0.26,FALSE
5138,900,0.2,FALSE
5139,1000,0.24,FALSE
5140,1000,0.19,FALSE
5141,1300,0.73,FALSE
5142,900,0.28,FALSE
5143,1000,0.26,FALSE
5144,1300,0.26,FALSE
5145,900,0.4,FALSE
5146,1300,0.39,FALSE
5147,1000,0.42,FALSE
5148,700,0.33,FALSE
5149,1300,0.3,FALSE
5150,1300,0.5,FALSE
5151,100,0.41,FALSE
5152,1000,0.49,FALSE
5153,1000,0.35,FALSE
5154,900,0.39,FALSE
5155,1000,0.38,FALSE
5156,1300,0.72,FALSE
5157,1200,0.23,FALSE
5158,800,0.35,FALSE
5159,900,0.21,FALSE
5160,1400,0.34,FALSE
5161,900,0.61,FALSE
5162,1000,0.23,FALSE
5163,1100,0.24,FALSE
5164,900,0.18,FALSE
5165,1000,0.22,FALSE
5166,1300,0.44,FALSE
5167,900,0.24,FALSE
5168,900,0.27,FALSE
5169,1000,0.19,FALSE
5170,1000,0.19,FALSE
5171,1000,0.18,FALSE
5172,600,0.22,FALSE
5173,1300,0.71,TRUE
5174,1400,0.34,FALSE
5175,700,0.18,FALSE
5176,1000,0.2,FALSE
5177,1000,0.18,FALSE
5178,1200,0.2,FALSE
5179,900,0.29,FALSE
5180,900,0.47,FALSE
5181,1100,0.44,FALSE
5182,900,0.18,FALSE
5183,1300,0.46,FALSE
5184,500,0.76,FALSE
5185,1200,0.21,FALSE
5186,700,0.55,FALSE
5187,1000,0.18,FALSE
5188,1000,0.2,FALSE
5189,900,0.22,FALSE
5190,1300,0.33,FALSE
5191,900,0.33,FALSE
5192,900,0.23,FALSE
5193,1000,0.58,FALSE
5194,900,0.4,FALSE
5195,900,0.2,FALSE
5196,900,0.18,FALSE
5197,900,0.6,FALSE
5198,900,0.19,FALSE
5199,900,0.26,FALSE
5200,900,0.2,FALSE
5201,1000,0.25,FALSE
5202,1000,0.27,FALSE
5203,1000,0.21,FALSE
5204,1400,0.61,FALSE
5205,700,0.46,FALSE
5206,1300,0.59,FALSE
5207,1000,0.43,FALSE
5208,900,0.19,FALSE
5209,1300,0.49,FALSE
5210,900,0.27,FALSE
5211,600,0.22,FALSE
5212,700,0.18,FALSE
5213,1300,0.4,FALSE
5214,900,0.39,FALSE
5215,900,0.22,FALSE
5216,900,0.18,FALSE
5217,1000,0.2,FALSE
5218,900,0.5,FALSE
5219,1300,0.37,FALSE
5220,1500,0.5,FALSE
5221,700,0.34,FALSE
5222,1300,0.23,FALSE
5223,900,0.2,FALSE
5224,900,0.31,FALSE
5225,900,0.49,FALSE
5226,600,0.17,FALSE
5227,900,0.19,FALSE
5228,400,0.28,FALSE
5229,1000,0.23,FALSE
5230,900,0.26,FALSE
5231,1000,0.2,FALSE
5232,1000,0.37,FALSE
5233,600,0.27,FALSE
5234,900,0.27,FALSE
5235,900,0.23,FALSE
5236,600,0.44,FALSE
5237,1300,0.28,FALSE
5238,1100,0.22,FALSE
5239,900,0.28,FALSE
5240,1300,0.32,FALSE
5241,1000,0.34,FALSE
5242,1300,0.26,FALSE
5243,1000,0.28,FALSE
5244,1000,0.63,FALSE
5245,1000,0.31,FALSE
5246,1000,0.2,FALSE
5247,900,0.33,FALSE
5248,1000,0.2,FALSE
5249,1300,0.68,FALSE
5250,1000,0.22,FALSE
5251,900,0.21,FALSE
5252,500,0.27,FALSE
5253,1000,0.22,FALSE
5254,900,0.37,FALSE
5255,1500,0.59,FALSE
5256,1300,0.47,FALSE
5257,900,0.33,FALSE
5258,900,0.63,FALSE
5259,800,0.42,FALSE
5260,900,0.74,FALSE
5261,1000,0.18,FALSE
5262,700,0.18,FALSE
5263,900,0.19,FALSE
5264,1300,0.32,FALSE
5265,900,0.33,FALSE
5266,1300,0.22,FALSE
5267,1000,0.21,FALSE
5268,900,0.38,FALSE
5269,1300,0.38,FALSE
5270,1400,0.72,FALSE
5271,1100,0.66,FALSE
5272,900,0.36,FALSE
5273,400,0.73,FALSE
5274,900,0.18,FALSE
5275,900,0.67,FALSE
5276,900,0.56,TRUE
5277,900,0.9,FALSE
5278,1200,0.39,FALSE
5279,1300,0.34,FALSE
5280,900,0.4,FALSE
5281,1000,0.49,FALSE
5282,1000,0.3,FALSE
5283,700,0.18,FALSE
5284,900,0.25,FALSE
5285,900,0.38,FALSE
5286,1300,0.24,FALSE
5287,800,0.19,FALSE
5288,1000,0.22,FALSE
5289,1100,0.24,FALSE
5290,700,0.51,FALSE
5291,1200,0.55,FALSE
5292,1300,0.4,FALSE
5293,900,0.51,FALSE
5294,900,0.58,FALSE
5295,900,0.18,FALSE
5296,900,0.7,FALSE
5297,1300,0.22,FALSE
5298,1000,0.23,FALSE
5299,900,0.8,FALSE
5300,900,0.37,FALSE
5301,900,0.19,FALSE
5302,900,0.44,FALSE
5303,500,0.36,FALSE
5304,1000,0.21,FALSE
5305,400,0.35,FALSE
5306,600,0.46,FALSE
5307,1000,0.27,FALSE
5308,1000,0.21,FALSE
5309,1000,0.47,FALSE
5310,1000,0.42,FALSE
5311,900,0.33,FALSE
5312,700,0.75,FALSE
5313,900,0.35,FALSE
5314,900,0.23,FALSE
5315,1200,0.24,FALSE
5316,1000,0.75,FALSE
5317,400,0.27,FALSE
5318,900,0.31,FALSE
5319,1200,0.23,FALSE
5320,1000,0.23,FALSE
5321,1000,0.21,FALSE
5322,600,0.41,FALSE
5323,700,0.4,FALSE
5324,1300,0.36,FALSE
5325,900,0.48,FALSE
5326,900,0.2,FALSE
5327,1000,0.24,FALSE
5328,800,0.18,FALSE
5329,1000,0.2,FALSE
5330,1000,0.45,FALSE
5331,900,0.47,FALSE
5332,900,0.35,FALSE
5333,500,0.21,FALSE
5334,1300,0.39,FALSE
5335,900,0.42,FALSE
5336,900,0.23,FALSE
5337,1400,0.29,FALSE
5338,1600,0.39,FALSE
5339,1300,0.26,FALSE
5340,1000,0.24,FALSE
5341,1300,0.68,FALSE
5342,1200,0.36,FALSE
5343,1000,0.23,FALSE
